split,case_name,slice_idx,height,width,mask_pixels,mask_ratio,bbox_h,bbox_w,largest_cc_area,top2_cc_sum,fill_ratio,upper_pixels,lower_pixels
train,coronacases_010.nii.gz,259,512,512,7677,0.029285430908203125,191,83,4138,7677,0.4842616539150784,3539,4138
train,coronacases_010.nii.gz,260,512,512,7077,0.026996612548828125,187,81,3655,7077,0.46722123189626846,3422,3655
train,coronacases_010.nii.gz,261,512,512,6555,0.025005340576171875,182,75,3397,6555,0.48021978018459927,3158,3397
train,coronacases_010.nii.gz,262,512,512,6118,0.02333831787109375,179,73,3130,6118,0.4682023417411646,2988,3130
train,coronacases_010.nii.gz,263,512,512,5917,0.022571563720703125,175,73,3044,5917,0.4631702543668751,2873,3044
train,coronacases_010.nii.gz,264,512,512,5497,0.020969390869140625,172,72,2844,5497,0.4438791989305653,2844,2653
train,coronacases_010.nii.gz,265,512,512,5010,0.01911163330078125,167,66,2523,5010,0.4545454545042147,2487,2523
train,coronacases_010.nii.gz,266,512,512,4197,0.016010284423828125,161,64,2117,4197,0.4073175465443209,2117,2080
train,coronacases_010.nii.gz,267,512,512,3696,0.01409912109375,158,59,1944,3696,0.39648144170816546,1944,1752
train,coronacases_010.nii.gz,268,512,512,3474,0.01325225830078125,156,56,1808,3474,0.3976648351193149,1808,1666
train,coronacases_010.nii.gz,269,512,512,2732,0.0104217529296875,147,51,1555,2732,0.3644124315907146,1555,1177
train,coronacases_010.nii.gz,270,512,512,1695,0.006465911865234375,134,46,1128,1695,0.274983776723721,1128,567
train,coronacases_010.nii.gz,271,512,512,949,0.003620147705078125,128,34,751,949,0.2180606617146,751,198
train,coronacases_010.nii.gz,272,512,512,666,0.00254058837890625,118,27,564,666,0.20903954795698695,564,102
train,coronacases_010.nii.gz,273,512,512,611,0.002330780029296875,118,26,533,611,0.19915254230796853,533,78
train,radiopaedia_27_86410_0.nii.gz,10,630,630,10047,0.02531368102796674,215,297,9007,10047,0.15734085036164214,9888,159
train,radiopaedia_27_86410_0.nii.gz,11,630,630,17238,0.04343159486016629,300,305,16857,17238,0.1883934426208919,16470,768
train,radiopaedia_27_86410_0.nii.gz,12,630,630,21714,0.05470899470899471,331,307,20648,21714,0.21368471810608772,20177,1537
train,radiopaedia_27_86410_0.nii.gz,13,630,630,26804,0.06753338372385992,444,317,23584,25421,0.19043965100612129,23104,3700
train,radiopaedia_27_86410_0.nii.gz,14,630,630,29091,0.07329554043839757,442,315,23426,27320,0.20894203835230235,23010,6081
train,radiopaedia_27_86410_0.nii.gz,15,630,630,54860,0.1382212144116906,439,331,43345,53121,0.37754027623631337,42910,11950
train,radiopaedia_27_86410_0.nii.gz,16,630,630,62000,0.15621063240110858,437,335,44093,62000,0.4235117319551657,43666,18334
train,radiopaedia_27_86410_0.nii.gz,17,630,630,67719,0.17061980347694633,430,344,45177,67719,0.4578082747400094,44825,22894
train,radiopaedia_27_86410_0.nii.gz,18,630,630,73423,0.18499118165784834,427,345,44912,73423,0.49840817295931567,44705,28718
train,radiopaedia_27_86410_0.nii.gz,19,630,630,79222,0.19960191484001008,424,347,44845,79222,0.5384563101480448,44715,34507
train,radiopaedia_27_86410_0.nii.gz,20,630,630,78856,0.19867976820357772,423,344,44681,78856,0.5419209412244906,44599,34257
train,radiopaedia_27_86410_0.nii.gz,21,630,630,77592,0.19549508692365836,422,344,43362,77592,0.5344979609794548,43243,34349
train,radiopaedia_27_86410_0.nii.gz,22,630,630,78229,0.1971000251952633,418,347,43742,78229,0.5393392440981527,43535,34694
train,radiopaedia_27_86410_0.nii.gz,23,630,630,79829,0.20113126732174352,417,345,44699,79829,0.5548882632985446,44501,35328
train,radiopaedia_27_86410_0.nii.gz,24,630,630,79381,0.20000251952632905,414,348,44575,79381,0.5509814537137613,44396,34985
train,radiopaedia_27_86410_0.nii.gz,25,630,630,80098,0.201809019904258,414,346,44675,80098,0.5591717628622548,44451,35647
train,radiopaedia_27_86410_0.nii.gz,26,630,630,79024,0.19910304862685815,412,344,42935,79024,0.5575750733760614,42689,36335
train,radiopaedia_27_86410_0.nii.gz,27,630,630,79575,0.20049130763416478,411,340,43360,79575,0.5694504078963113,43031,36544
train,radiopaedia_27_86410_0.nii.gz,28,630,630,78504,0.19779289493575208,408,341,42236,78504,0.5642573744999981,41848,36656
train,radiopaedia_27_86410_0.nii.gz,29,630,630,78793,0.19852103804484758,406,335,43062,78793,0.5793176972238856,42386,36407
train,radiopaedia_27_86410_0.nii.gz,30,630,630,78008,0.19654320987654322,403,345,42282,78008,0.561067357136253,41557,36451
train,radiopaedia_27_86410_0.nii.gz,31,630,630,78638,0.1981305114638448,402,345,42102,78638,0.5670055519463046,40982,37656
train,radiopaedia_27_86410_0.nii.gz,32,630,630,77248,0.19462836986646512,400,342,42320,77248,0.5646783625689716,41086,36162
train,radiopaedia_27_86410_0.nii.gz,33,630,630,78077,0.19671705719324767,398,337,42242,78077,0.5821168155273242,40836,37241
train,radiopaedia_27_86410_0.nii.gz,34,630,630,76554,0.1928798185941043,392,337,41570,76554,0.5794979712909564,40004,36550
train,radiopaedia_27_86410_0.nii.gz,35,630,630,74984,0.1889241622574956,392,331,40365,74984,0.5779024600732328,38819,36165
train,radiopaedia_27_86410_0.nii.gz,36,630,630,73311,0.1847089947089947,389,327,39278,73311,0.5763307469118155,37804,35507
train,radiopaedia_27_86410_0.nii.gz,37,630,630,73778,0.18588561350466112,383,318,39429,73778,0.6057605464915697,37903,35875
train,radiopaedia_27_86410_0.nii.gz,38,630,630,73067,0.18409423028470648,381,315,39153,73067,0.6088155647160037,37658,35409
train,radiopaedia_27_86410_0.nii.gz,39,630,630,71691,0.1806273620559335,380,310,37495,71691,0.6085823429489934,35964,35727
train,radiopaedia_27_86410_0.nii.gz,40,630,630,70899,0.17863189720332578,373,306,36900,70899,0.6211691110706236,35353,35546
train,radiopaedia_27_86410_0.nii.gz,41,630,630,68532,0.1726681783824641,372,303,35528,68532,0.6080059618811171,33925,34607
train,radiopaedia_27_86410_0.nii.gz,42,630,630,65870,0.16596119929453262,369,294,34504,65870,0.6071751193646445,32847,33023
train,radiopaedia_27_86410_0.nii.gz,43,630,630,63543,0.16009826152683296,365,287,33471,63543,0.6065867977604259,32054,31489
train,radiopaedia_27_86410_0.nii.gz,44,630,630,60530,0.1525069286974049,361,276,31887,60530,0.6075113412761702,30526,30004
train,radiopaedia_27_86410_0.nii.gz,45,630,630,57466,0.14478710002519526,355,265,30101,57466,0.6108530427785187,28947,28519
train,radiopaedia_27_86410_0.nii.gz,46,630,630,54539,0.1374124464600655,354,254,28088,54539,0.6065550068885788,27161,27378
train,radiopaedia_27_86410_0.nii.gz,47,630,630,50049,0.1260997732426304,347,246,25146,50049,0.5863147536305814,24665,25384
train,radiopaedia_27_86410_0.nii.gz,48,630,630,47107,0.11868732678256488,344,231,23863,47107,0.5928093224530252,23418,23689
train,radiopaedia_27_86410_0.nii.gz,49,630,630,44462,0.11202317964222726,338,216,22636,44462,0.6090017532241809,22050,22412
train,radiopaedia_27_86410_0.nii.gz,50,630,630,41200,0.10380448475686571,333,200,20759,41200,0.6186186186093301,19866,21334
train,radiopaedia_27_86410_0.nii.gz,51,630,630,37454,0.0943663391282439,326,186,18749,37454,0.6176858631734006,18015,19439
train,radiopaedia_27_86410_0.nii.gz,52,630,630,33162,0.0835525321239607,319,170,16587,33162,0.6115065461808684,15996,17166
train,radiopaedia_27_86410_0.nii.gz,53,630,630,29417,0.07411690602166793,312,160,14857,29417,0.5892828525522981,14285,15132
train,radiopaedia_27_86410_0.nii.gz,54,630,630,25387,0.06396321491559587,296,148,13057,25387,0.5795060262833385,12505,12882
train,radiopaedia_27_86410_0.nii.gz,55,630,630,21448,0.05403880070546737,282,135,11037,21448,0.5633832413826272,10503,10945
train,radiopaedia_27_86410_0.nii.gz,56,630,630,17266,0.043502141597379695,263,121,9029,17266,0.5425635546446732,8633,8633
train,radiopaedia_27_86410_0.nii.gz,57,630,630,12934,0.03258755353993449,251,101,6506,12934,0.5101968363965841,6428,6506
train,radiopaedia_27_86410_0.nii.gz,58,630,630,8999,0.022673217435122198,233,91,4512,8999,0.424421072469725,4487,4512
train,radiopaedia_27_86410_0.nii.gz,59,630,630,4905,0.01235827664399093,210,74,2525,4905,0.31563706561675436,2380,2525
train,radiopaedia_29_86491_1.nii.gz,4,630,630,10400,0.02620307382212144,481,142,6494,10400,0.1522649409951061,6494,3906
train,radiopaedia_29_86491_1.nii.gz,5,630,630,14828,0.037359536407155454,487,169,8881,14828,0.18016354203151572,8881,5947
train,radiopaedia_29_86491_1.nii.gz,6,630,630,22048,0.055550516502897454,491,213,12754,22048,0.210818201808986,12658,9390
train,radiopaedia_29_86491_1.nii.gz,7,630,630,28888,0.07278407659360041,493,237,16494,28888,0.24724197841299508,16285,12603
train,radiopaedia_29_86491_1.nii.gz,8,630,630,36475,0.09189972285210381,493,257,20314,36475,0.28788249500565993,19876,16599
train,radiopaedia_29_86491_1.nii.gz,9,630,630,44493,0.11210128495842782,494,270,24553,44493,0.33358074673614047,23881,20612
train,radiopaedia_29_86491_1.nii.gz,10,630,630,53602,0.13505165028974553,492,278,28092,53602,0.3918962391034107,27274,26328
train,radiopaedia_29_86491_1.nii.gz,11,630,630,63841,0.1608490803728899,488,285,32090,63841,0.4590235835457361,31167,32674
train,radiopaedia_29_86491_1.nii.gz,12,630,630,75946,0.19134794658604182,484,288,39995,75946,0.5448375803450353,35070,40876
train,radiopaedia_29_86491_1.nii.gz,13,630,630,82736,0.20845553036029227,478,289,41669,82736,0.5989199519291821,40295,42441
train,radiopaedia_29_86491_1.nii.gz,14,630,630,88790,0.2237087427563618,475,288,49300,88790,0.6490497075975946,48653,40137
train,radiopaedia_29_86491_1.nii.gz,15,630,630,84940,0.21400856638951876,474,286,48346,84940,0.6265675252970806,47905,37035
train,radiopaedia_29_86491_1.nii.gz,16,630,630,82977,0.20906273620559335,471,288,47544,82977,0.6117082448645633,47280,35697
train,radiopaedia_29_86491_1.nii.gz,17,630,630,81670,0.2057697152935248,464,290,46589,81670,0.6069411414937058,46439,35231
train,radiopaedia_29_86491_1.nii.gz,18,630,630,81440,0.20519022423784328,460,291,46176,81440,0.6083968325070342,46056,35384
train,radiopaedia_29_86491_1.nii.gz,19,630,630,81088,0.20430335097001764,459,288,45314,81088,0.613410796412692,45261,35827
train,radiopaedia_29_86491_1.nii.gz,20,630,630,81938,0.20644494834971025,458,289,45064,81938,0.6190447409330544,45033,36905
train,radiopaedia_29_86491_1.nii.gz,21,630,630,81895,0.2063366087175611,455,291,44748,81895,0.6185189381018955,44662,37233
train,radiopaedia_29_86491_1.nii.gz,22,630,630,82506,0.20787603930461074,452,287,44163,82506,0.6360118405180537,44058,38448
train,radiopaedia_29_86491_1.nii.gz,23,630,630,79929,0.20138321995464853,451,284,41325,79929,0.6240357890085879,41178,38751
train,radiopaedia_29_86491_1.nii.gz,24,630,630,78337,0.19737213403880072,447,281,40433,78337,0.6236674707570147,40263,38074
train,radiopaedia_29_86491_1.nii.gz,25,630,630,77304,0.1947694633408919,440,275,39819,77304,0.6388760330525713,39648,37656
train,radiopaedia_29_86491_1.nii.gz,26,630,630,75793,0.19096245905769715,436,270,38371,75793,0.6438413183771335,38200,37593
train,radiopaedia_29_86491_1.nii.gz,27,630,630,73372,0.18486268581506676,433,261,37083,73372,0.6492350437502833,36944,36428
train,radiopaedia_29_86491_1.nii.gz,28,630,630,71741,0.180753338372386,425,252,35978,71741,0.669850606903176,35689,36052
train,radiopaedia_29_86491_1.nii.gz,29,630,630,68575,0.17277651801461325,415,246,34413,68575,0.6717112351780614,34136,34439
train,radiopaedia_29_86491_1.nii.gz,30,630,630,65681,0.16548500881834216,407,239,32950,65681,0.6752233404883655,32731,32950
train,radiopaedia_29_86491_1.nii.gz,31,630,630,62592,0.15770219198790628,395,229,32541,62592,0.691968382060782,30051,32541
train,radiopaedia_29_86491_1.nii.gz,32,630,630,55633,0.14016880826404635,379,212,29155,55633,0.6924005575659332,26478,29155
train,radiopaedia_29_86491_1.nii.gz,33,630,630,48053,0.12107079868984631,363,201,25312,48053,0.6585940819229118,22741,25312
train,radiopaedia_29_86491_1.nii.gz,34,630,630,36548,0.09208364827412446,341,169,18941,36548,0.6341945895185723,17604,18944
train,radiopaedia_29_86491_1.nii.gz,35,630,630,27218,0.06857646762408667,311,143,14306,27218,0.6120117824160274,12912,14306
train,radiopaedia_29_86491_1.nii.gz,36,630,630,19397,0.04887125220458554,281,119,10263,19397,0.5800711743598771,9134,10263
train,radiopaedia_29_86491_1.nii.gz,37,630,630,12416,0.03128243890148652,250,96,6419,12416,0.5173333333117778,5997,6419
train,radiopaedia_29_86491_1.nii.gz,38,630,630,5734,0.014446963970773495,215,66,2870,5734,0.4040873854542574,2870,2864
train,radiopaedia_29_86491_1.nii.gz,39,630,630,1492,0.0037591332829428068,157,47,1196,1492,0.2021954194061261,1196,296
train,radiopaedia_4_85506_1.nii.gz,7,630,630,17622,0.04439909297052154,522,177,10579,17622,0.19072667056095932,7043,10579
train,radiopaedia_4_85506_1.nii.gz,8,630,630,27922,0.07035021415973797,523,344,18539,27922,0.15519809684648495,9383,18539
train,radiopaedia_4_85506_1.nii.gz,9,630,630,43249,0.10896699420508944,523,350,29426,43249,0.23626877902083435,13823,29426
train,radiopaedia_4_85506_1.nii.gz,10,630,630,57591,0.14510204081632652,519,385,38565,56761,0.2882216049831683,19026,38565
train,radiopaedia_4_85506_1.nii.gz,11,630,630,71881,0.181106072058453,505,387,46462,69049,0.3678000358156533,25419,46462
train,radiopaedia_4_85506_1.nii.gz,12,630,630,75570,0.19040060468631897,501,390,42802,69616,0.38676493167313186,32768,42802
train,radiopaedia_4_85506_1.nii.gz,13,630,630,81967,0.2065180146132527,491,385,40085,72297,0.4336075329942412,41882,40085
train,radiopaedia_4_85506_1.nii.gz,14,630,630,89260,0.22489292013101536,475,381,49635,89260,0.49321729520379487,49635,39625
train,radiopaedia_4_85506_1.nii.gz,15,630,630,92560,0.23320735701688083,468,379,53246,92560,0.5218411023130942,53246,39314
train,radiopaedia_4_85506_1.nii.gz,16,630,630,98146,0.2472814310909549,465,377,60168,98146,0.5598585322691317,60168,37978
train,radiopaedia_4_85506_1.nii.gz,17,630,630,94528,0.2381657848324515,457,366,56362,94528,0.5651492867443583,56362,38166
train,radiopaedia_4_85506_1.nii.gz,18,630,630,93948,0.2367044595616024,449,367,54285,93948,0.5701316276523055,54285,39663
train,radiopaedia_4_85506_1.nii.gz,19,630,630,93342,0.23517762660619804,442,366,52329,93342,0.5769972553929171,52288,41054
train,radiopaedia_4_85506_1.nii.gz,20,630,630,90758,0.22866717057193248,441,358,50681,90758,0.5748616019928371,50651,40107
train,radiopaedia_4_85506_1.nii.gz,21,630,630,89509,0.22552028218694886,437,352,49590,89509,0.5818922924863357,49560,39949
train,radiopaedia_4_85506_1.nii.gz,22,630,630,89214,0.22477702191987906,430,345,48249,89214,0.6013751263862395,48247,40967
train,radiopaedia_4_85506_1.nii.gz,23,630,630,87545,0.22057193247669438,421,337,46463,87545,0.6170485702360703,46463,41082
train,radiopaedia_4_85506_1.nii.gz,24,630,630,85543,0.215527840765936,419,326,44888,85543,0.6262573758684403,44888,40655
train,radiopaedia_4_85506_1.nii.gz,25,630,630,85074,0.21434618291761148,415,318,45139,85074,0.6446465105656994,45139,39935
train,radiopaedia_4_85506_1.nii.gz,26,630,630,82471,0.20778785588309398,410,311,43237,82471,0.6467806446502488,43237,39234
train,radiopaedia_4_85506_1.nii.gz,27,630,630,79042,0.19914840010078105,404,303,41065,79042,0.6457046694715739,41058,37984
train,radiopaedia_4_85506_1.nii.gz,28,630,630,74037,0.1865381708238851,395,288,38128,74037,0.6508175105428022,38059,35978
train,radiopaedia_4_85506_1.nii.gz,29,630,630,68026,0.17139329805996473,385,268,35101,68026,0.6592944368999875,34996,33030
train,radiopaedia_4_85506_1.nii.gz,30,630,630,59715,0.15045351473922902,368,251,29919,59715,0.6464901264437198,29787,29928
train,radiopaedia_4_85506_1.nii.gz,31,630,630,47718,0.12022675736961451,346,229,24701,47718,0.6022414619910362,22931,24787
train,radiopaedia_4_85506_1.nii.gz,32,630,630,36769,0.09264046359284454,321,198,18821,36769,0.5785109663523316,17944,18825
train,radiopaedia_4_85506_1.nii.gz,33,630,630,25643,0.0646082136558327,295,168,13100,25643,0.5174132364705929,12543,13100
train,radiopaedia_4_85506_1.nii.gz,34,630,630,13067,0.03292265054169816,248,125,7101,13067,0.42151612901866076,5966,7101
train,radiopaedia_4_85506_1.nii.gz,35,630,630,3121,0.007863441672965482,182,63,2485,3121,0.2721960578866042,636,2485
train,coronacases_007.nii.gz,25,512,512,4512,0.0172119140625,316,87,3114,4512,0.16412047140389494,1398,3114
train,coronacases_007.nii.gz,26,512,512,4836,0.0184478759765625,326,93,3397,4836,0.15950920244872652,1439,3397
train,coronacases_007.nii.gz,27,512,512,4979,0.018993377685546875,331,91,3496,4979,0.16529995683525447,1483,3496
train,coronacases_007.nii.gz,28,512,512,5236,0.0199737548828125,332,97,3577,5236,0.16258849831814096,1659,3577
train,coronacases_007.nii.gz,29,512,512,5689,0.021701812744140625,338,101,3945,5689,0.16664713808170814,1744,3945
train,coronacases_007.nii.gz,30,512,512,6391,0.024379730224609375,340,106,4169,6391,0.1773307436132816,2222,4169
train,coronacases_007.nii.gz,31,512,512,6678,0.02547454833984375,344,112,4444,6678,0.17332848836759426,2234,4444
train,coronacases_007.nii.gz,32,512,512,6912,0.0263671875,344,115,4656,6912,0.1747219413504873,2256,4656
train,coronacases_007.nii.gz,33,512,512,7152,0.02728271484375,347,119,4849,7152,0.17320126897602012,2303,4849
train,coronacases_007.nii.gz,34,512,512,7578,0.02890777587890625,347,120,5049,7578,0.18198847261810785,2529,5049
train,coronacases_007.nii.gz,35,512,512,8239,0.031429290771484375,352,128,5262,8239,0.18286132812094147,2977,5262
train,coronacases_007.nii.gz,36,512,512,9086,0.03466033935546875,352,125,6045,9086,0.20649999999530683,3041,6045
